who_id,spatial_type,country_code,region,sex,prevalence,ci_low,ci_high,year
284090,Country,LBN,Eastern Mediterranean,Male,54.849388,41.745815,67.483566,2018
284642,Country,GIN,Africa,Male,14.727378,4.7134104,32.362068,2013
284981,Country,TUR,Europe,Both sexes,40.903389,34.941254,47.191574,2007
286973,Country,ISR,Europe,Both sexes,29.299587,14.879553,46.843685,2014
287944,Country,BEL,Europe,Female,29.366898,20.241394,40.104111,2021
288397,Country,PLW,Western Pacific,Male,19.145283,10.722688,30.357313,2017
288728,Region,EUR,,Male,22.905689,20.157719,25.756371,2003
288753,Country,ESP,Europe,Female,36.568142,29.842028,43.845554,2009
289502,Country,IND,South-East Asia,Female,27.520403,17.329988,39.762367,2002
289762,Country,DEU,Europe,Male,15.248716,12.377394,18.397655,2013
292366,World Bank Income Group,WB_HI,,Both sexes,31.864771,29.863436,33.911293,2014
292856,Country,MDA,Europe,Both sexes,14.607721,8.1165514,23.193426,2005
293353,Country,FJI,Western Pacific,Male,11.508479,5.8866382,19.094776,2013
293631,Country,NER,Africa,Male,18.737906,8.5978594,32.317429,2004
293677,Country,GRC,Europe,Female,37.131577,25.954195,49.156544,2021
294483,Country,DEU,Europe,Female,20.507996,13.519351,29.062674,2002
295280,Country,PRY,Americas,Female,24.724537,13.329673,39.510696,2000
295908,Country,ITA,Europe,Female,43.755016,31.531126,56.741314,2022
296000,Country,LBY,Eastern Mediterranean,Female,52.26738,40.053207,64.434227,2020
296762,Country,AUT,Europe,Both sexes,25.510675,21.823887,29.591156,2012
296796,Country,SYR,Eastern Mediterranean,Both sexes,36.197483,18.702242,56.474037,2017
296952,Country,NIU,Western Pacific,Female,8.6953344,2.280617,20.316422,2019
298026,Country,PNG,Western Pacific,Female,17.942711,8.9046955,30.025133,2011
298333,Country,FIN,Europe,Female,9.7848282,5.6760874,15.318169,2019
300646,Country,URY,Americas,Female,36.234314,14.950969,61.644806,2020
302274,Country,TON,Western Pacific,Both sexes,30.604177,22.079584,39.819,2019
302327,Country,BWA,Africa,Male,22.722486,11.45797,37.236996,2000
302720,Country,GUY,Americas,Both sexes,33.638718,24.011852,43.92923,2019
302794,Country,YEM,Eastern Mediterranean,Male,17.940762,5.141871,40.088509,2002
303740,Region,EUR,,Female,28.367657,24.580723,32.222557,2000
304452,Country,CIV,Africa,Female,24.656736,7.5861745,49.904148,2017
305232,Country,TLS,South-East Asia,Both sexes,20.611589,11.959995,30.973429,2010
305857,Country,LVA,Europe,Both sexes,18.730949,13.597848,24.601568,2007
306836,Country,COD,Africa,Both sexes,16.185995,6.967236,28.841709,2011
306860,Country,TTO,Americas,Male,31.092241,19.603277,44.490524,2007
307180,Country,MYS,Western Pacific,Male,37.352806,26.153282,49.127216,2021
307283,Country,ESP,Europe,Male,35.032837,25.834259,45.168194,2002
307289,Country,EST,Europe,Both sexes,15.451845,11.846858,19.418888,2019
307331,Country,BRB,Americas,Both sexes,42.382004,27.442684,57.821064,2018
307413,Country,SLE,Africa,Female,18.034857,7.8273067,32.045601,2015
307742,Country,CRI,Americas,Female,56.419308,39.600079,71.441704,2018
307788,Country,GRC,Europe,Male,26.858721,19.229301,35.168884,2005
308087,Country,TKM,Europe,Female,15.733086,7.3324337,26.37797,2011
309690,Country,TUR,Europe,Male,33.840393,23.583893,44.71973,2016
310055,Country,UZB,Europe,Male,8.629096,4.0591464,15.195851,2001
311593,Country,IRQ,Eastern Mediterranean,Female,44.485554,24.605165,65.706581,2002
311781,Country,HTI,Americas,Male,17.109724,4.7585821,39.445404,2002
312091,Country,SRB,Europe,Male,40.799477,27.675575,54.785526,2010
312211,Country,LUX,Europe,Female,23.531244,17.585875,30.338966,2008
312528,Country,PAK,Eastern Mediterranean,Male,33.294117,17.904423,50.685299,2021
314284,Country,CYP,Europe,Both sexes,40.915314,32.740349,49.25407,2021
314507,Country,SSD,Africa,Both sexes,17.423973,7.4679413,31.487495,2009
314990,Country,AGO,Africa,Male,17.043058,5.9848537,34.407024,2006
315218,Country,SLE,Africa,Female,19.644867,10.863025,30.415556,2009
315631,Country,ZMB,Africa,Both sexes,16.592583,11.772991,22.202681,2006
316082,Country,MKD,Europe,Female,31.628551,11.098101,59.136147,2022
316108,Country,BWA,Africa,Male,17.271128,7.3451853,31.108055,2022
316249,Country,TJK,Europe,Male,20.476385,7.6441092,38.757462,2002
316667,Country,SGP,Western Pacific,Female,22.338346,16.634792,28.991833,2017
316678,Country,NGA,Africa,Both sexes,18.160633,6.5225401,35.60062,2020
317284,Country,BEN,Africa,Both sexes,16.680449,8.1448164,27.753183,2001
318210,Country,VEN,Americas,Female,45.325787,29.163206,62.465405,2010
319156,Country,JOR,Eastern Mediterranean,Both sexes,27.6716,22.572939,33.11298,2011
319253,Country,SWE,Europe,Male,14.989985,10.761654,20.006674,2013
320033,Country,DZA,Africa,Female,32.891552,17.36401,50.627213,2008
320406,Country,ISR,Europe,Female,32.129948,10.582843,60.561096,2014
320423,Country,SLB,Western Pacific,Male,13.268244,5.5108881,24.677383,2021
322079,Country,TTO,Americas,Both sexes,42.976555,30.055786,56.671036,2018
323437,Country,ERI,Africa,Both sexes,13.389309,7.4199438,21.016396,2004
325531,Country,IND,South-East Asia,Male,19.589495,11.20123,29.711216,2000
326037,Country,STP,Africa,Female,21.994036,9.2024021,38.988934,2001
326770,Country,CAF,Africa,Both sexes,16.533957,5.4247403,33.677761,2021
326995,Country,CZE,Europe,Male,22.352953,15.569888,30.436918,2019
327811,World Bank Income Group,WB_UMI,,Female,22.088633,17.250511,27.861769,2000
328317,Country,GEO,Europe,Both sexes,16.54882,11.839507,22.011324,2004
328506,Country,BHR,Eastern Mediterranean,Male,33.201916,15.442586,56.104015,2012
329282,Country,CHE,Europe,Both sexes,22.322311,15.362845,30.613894,2013
329332,Region,EMR,,Both sexes,39.852226,35.283192,44.405727,2021
330009,Country,VNM,Western Pacific,Both sexes,30.318979,23.002514,38.103638,2022
330365,Country,TUN,Eastern Mediterranean,Male,25.914776,11.748721,43.278481,2016
330591,Region,EMR,,Female,43.74551,38.814278,48.739605,2015
331713,Country,AUT,Europe,Both sexes,28.163496,23.46225,33.155041,2008
335763,Country,TUR,Europe,Female,52.512787,37.990738,66.98291,2018
335986,Country,UGA,Africa,Male,6.3677416,3.4461703,10.296184,2013
337810,Country,MWI,Africa,Both sexes,5.7349963,3.9453793,8.1219616,2013
338441,Country,BRB,Americas,Male,34.091347,18.639273,52.111946,2016
338996,Country,ERI,Africa,Male,9.0629644,3.1077197,18.352804,2001
340004,Country,STP,Africa,Both sexes,17.958372,11.845759,25.074333,2020
341795,Country,CIV,Africa,Both sexes,20.051968,8.4863482,35.545643,2019
342383,Country,CAF,Africa,Male,15.823658,5.2198486,33.804428,2007
343303,Region,WPR,,Both sexes,23.03662,20.70495,25.42564,2012
343727,Country,AUS,Western Pacific,Both sexes,25.888777,20.759623,31.456369,2014
344838,Country,IRL,Europe,Female,43.223179,32.137413,54.334785,2002
344972,Country,PRY,Americas,Male,31.572008,11.833957,57.098763,2021
345088,World Bank Income Group,WB_HI,,Both sexes,30.845425,27.811014,33.949383,2004
345711,Country,GNB,Africa,Male,17.852167,6.2446752,37.061195,2005
345760,Country,SWZ,Africa,Male,17.395609,8.6709003,29.146391,2007
346278,Country,SDN,Eastern Mediterranean,Male,17.003281,9.4522285,26.666685,2017
346919,Country,CIV,Africa,Both sexes,20.83712,10.781731,33.454205,2015
347445,Country,ZWE,Africa,Female,23.141136,13.448928,35.201172,2005
347577,Country,PAN,Americas,Male,45.717312,32.851555,58.982475,2019
347738,Country,RUS,Europe,Female,11.48643,6.0316415,18.830894,2002
348992,Country,MNG,Western Pacific,Both sexes,9.830965,6.4821591,13.785071,2004
350247,Country,PAN,Americas,Male,44.853489,32.465069,57.739342,2018
350818,Country,DMA,Americas,Male,20.87052,7.1761198,40.975452,2021
351070,Country,PNG,Western Pacific,Both sexes,16.213966,10.50151,22.717009,2006
352821,Country,IRN,Eastern Mediterranean,Male,22.170834,13.244441,32.301819,2000
353349,Country,ITA,Europe,Male,37.245243,27.057293,48.306427,2002
353831,Country,MEX,Americas,Female,26.480436,21.118351,32.459858,2011
354050,Country,ZMB,Africa,Female,18.820896,11.9879,26.935711,2012
355224,Country,MOZ,Africa,Both sexes,9.2500467,2.9721308,19.796026,2020
356348,Country,SAU,Eastern Mediterranean,Female,65.41275,56.771778,73.309914,2008
357005,Country,LBN,Eastern Mediterranean,Female,55.668789,40.307152,70.667328,2019
358792,Country,CPV,Africa,Both sexes,23.49593,15.412929,32.671471,2004
360784,Country,LBN,Eastern Mediterranean,Both sexes,50.375259,42.551147,58.03812,2014
361451,Country,SOM,Eastern Mediterranean,Female,24.456398,7.3002448,50.828182,2005
363200,Country,AFG,Eastern Mediterranean,Female,38.743183,24.847647,53.725494,2014
364857,Country,ZAF,Africa,Female,50.567604,40.897537,60.746532,2012
365230,Country,PNG,Western Pacific,Both sexes,14.097426,8.4135218,21.305922,2012
365761,Country,MLT,Europe,Female,58.447807,42.043167,73.629257,2002
366449,Country,KGZ,Europe,Both sexes,17.942005,11.953897,25.004465,2012
368056,Country,TCD,Africa,Both sexes,23.268583,15.892689,32.09898,2001
369863,Country,SLV,Americas,Both sexes,33.345673,22.639236,44.869518,2008
370734,Country,USA,Americas,Male,26.433138,20.615797,32.488174,2007
371138,Country,DMA,Americas,Both sexes,28.164291,15.483895,43.002213,2018
373604,Country,NGA,Africa,Female,22.928318,6.9263072,47.386124,2006
373955,Region,EUR,,Both sexes,25.315392,23.399683,27.232302,2006
374016,Region,AFR,,Both sexes,18.990105,16.360046,22.224197,2012
374030,World Bank Income Group,WB_LMI,,Female,25.598341,19.849602,32.230228,2001
375180,Country,BDI,Africa,Male,15.39411,5.447525,33.5285,2007
376786,Region,WPR,,Both sexes,23.63004,21.20613,26.2062,2014
376943,Country,CUB,Americas,Female,50.603928,35.250862,65.754379,2007
377368,Country,GEO,Europe,Both sexes,16.879557,12.410257,22.028769,2005
377687,Country,SLB,Western Pacific,Both sexes,32.295219,23.659142,41.776157,2004
378286,Country,BGR,Europe,Both sexes,20.595387,13.017323,29.397863,2001
378406,Country,NZL,Western Pacific,Both sexes,20.960028,16.178576,26.282728,2005
378863,Country,NZL,Western Pacific,Both sexes,19.657415,16.13891,23.606535,2015
378922,Country,LTU,Europe,Both sexes,21.902224,18.314247,25.757259,2012
382412,Country,COL,Americas,Male,26.272413,9.466713,50.956661,2016
385136,Country,QAT,Eastern Mediterranean,Female,60.287563,42.301964,76.574944,2014
385164,Country,TLS,South-East Asia,Both sexes,25.073423,13.90982,38.787563,2019
385248,Country,TZA,Africa,Both sexes,9.0411806,5.3336177,13.930633,2008
385275,Country,IDN,South-East Asia,Both sexes,17.429008,12.799472,22.881941,2016
385472,Country,VEN,Americas,Male,37.452148,25.384274,50.488846,2016
385879,Country,BRN,Western Pacific,Female,36.604183,20.732794,54.270679,2020
386391,Country,MNG,Western Pacific,Female,26.128874,16.170519,38.171421,2020
386586,Country,BRB,Americas,Both sexes,34.726124,22.639246,48.147243,2000
386717,Country,TON,Western Pacific,Both sexes,30.589979,22.692007,39.151459,2018
388251,Country,SLE,Africa,Male,10.718222,5.3743744,17.670172,2011
388602,Country,JOR,Eastern Mediterranean,Male,28.86124,21.729383,36.55904,2009
388641,Country,BWA,Africa,Male,21.165722,13.491781,30.280422,2006
389797,Country,ETH,Africa,Both sexes,10.553192,6.9813142,15.06595,2014
389809,Country,COL,Americas,Male,27.741018,8.3661413,56.203739,2021
390264,Country,LBN,Eastern Mediterranean,Male,47.320534,36.779755,58.27906,2009
390929,Country,MLT,Europe,Male,38.347664,25.594837,52.028942,2021
391318,Country,BRA,Americas,Male,31.685209,23.011116,41.06123,2006
392962,Country,BHS,Americas,Male,27.032324,17.936438,37.543045,2018
394071,Country,OMN,Eastern Mediterranean,Both sexes,34.271454,25.955841,42.827911,2006
394882,Country,ZMB,Africa,Male,10.214756,5.4885755,16.669737,2017
395476,Country,MEX,Americas,Both sexes,25.303265,21.731558,29.22094,2012
396241,Country,NLD,Europe,Male,16.610634,11.723974,22.221024,2005
398437,Country,CIV,Africa,Female,30.777752,17.215235,46.488937,2000
398865,Country,VEN,Americas,Female,42.663139,22.415373,64.086121,2006
399863,Country,ISR,Europe,Male,24.576239,7.3784366,51.619041,2020
402429,Country,NPL,South-East Asia,Female,10.588573,6.5051117,15.70126,2007
402435,Region,EMR,,Male,32.452209,27.327637,38.034115,2020
402694,Country,TGO,Africa,Male,12.361205,7.8264742,18.052319,2015
403346,Country,LCA,Americas,Female,28.962612,12.87023,49.455315,2006
404512,Country,IDN,South-East Asia,Female,15.807157,7.7465405,26.845798,2004
404767,Country,KEN,Africa,Both sexes,9.8430195,6.2677517,14.049268,2015
406279,Country,AGO,Africa,Female,24.914881,6.3556037,52.612305,2002
406389,Country,PRK,South-East Asia,Female,24.210808,7.6952963,49.010918,2007
408475,Country,TCD,Africa,Male,21.473812,11.656722,34.089134,2000
408694,Country,TUN,Eastern Mediterranean,Both sexes,23.985458,16.900711,32.13726,2003
408879,Region,AMR,,Female,40.1703,34.675686,45.976997,2021
410657,Country,SOM,Eastern Mediterranean,Both sexes,18.240295,7.248868,33.861176,2017
410891,Country,OMN,Eastern Mediterranean,Female,35.895565,18.221775,56.054485,2000
410954,Country,SRB,Europe,Both sexes,46.172825,33.56078,59.033089,2013
411637,Country,NLD,Europe,Both sexes,18.268801,14.0218,23.115864,2003
412713,Country,SMR,Europe,Both sexes,26.36681,11.480384,44.842968,2019
412889,Country,PRY,Americas,Both sexes,35.302498,17.581364,55.65667,2021
414086,Country,YEM,Eastern Mediterranean,Female,28.563786,9.2888527,55.070782,2011
417109,Country,IND,South-East Asia,Both sexes,38.796677,32.483788,45.395714,2014
417378,Country,SLE,Africa,Both sexes,14.186251,8.2660084,21.732195,2014
418493,Country,SVN,Europe,Both sexes,18.858868,13.426974,24.875904,2021
418850,Country,IRL,Europe,Male,31.917948,22.893845,41.916908,2002
420433,Country,GBR,Europe,Female,29.210949,23.467678,35.56488,2012
421259,Country,PNG,Western Pacific,Male,8.9029484,2.5570438,20.247156,2018
422972,Country,NIU,Western Pacific,Male,17.294018,5.2174082,34.985878,2001
423928,Country,PLW,Western Pacific,Female,36.176102,18.571598,55.637199,2020
424108,Country,NZL,Western Pacific,Male,18.006454,13.059038,23.646324,2009
424347,Country,SRB,Europe,Both sexes,48.048134,37.614582,58.687706,2004
424377,Country,ALB,Europe,Female,24.70561,7.3775902,51.602215,2010
426287,Country,BEN,Africa,Female,19.17977,11.356596,29.008377,2013
426479,Country,GRD,Americas,Both sexes,30.773989,22.741329,39.969913,2010
426525,Country,TUV,Western Pacific,Female,41.284267,19.114613,66.044098,2003
426656,Country,DMA,Americas,Female,38.0994,13.966695,66.196068,2020
427647,Country,BTN,South-East Asia,Male,8.7771978,4.4483285,14.807463,2021
428434,Country,MNG,Western Pacific,Male,17.312778,12.554614,22.808466,2014
428969,Country,UZB,Europe,Both sexes,23.533051,18.399824,29.092857,2016
429617,Country,TUN,Eastern Mediterranean,Female,33.737961,14.619096,57.998363,2015
429953,Country,TLS,South-East Asia,Female,32.994789,12.169288,59.881233,2022
430388,Country,TCD,Africa,Female,23.405972,13.551267,35.937656,2006
430464,Country,BRA,Americas,Male,31.014439,19.498167,44.013222,2001
431314,Country,BEN,Africa,Female,19.06271,9.8235245,30.805901,2008
432236,Country,KEN,Africa,Female,13.229691,7.7638664,20.41412,2006
432299,Region,WPR,,Male,27.00674,21.74236,32.76905,2019
434210,Country,CHN,Western Pacific,Both sexes,20.288839,16.344761,24.597612,2005
435423,Country,GHA,Africa,Both sexes,19.48044,14.277525,25.55604,2014
436527,Country,ESP,Europe,Male,28.639034,23.23757,34.705845,2011
436764,Country,EGY,Eastern Mediterranean,Male,27.79805,19.974905,36.985924,2012
436774,Country,PHL,Western Pacific,Male,18.655476,12.836734,25.300303,2008
436941,Country,CAN,Americas,Both sexes,31.596643,26.213322,37.405201,2011
439644,Country,ECU,Americas,Both sexes,21.635578,14.151962,30.477873,2011
442712,World Bank Income Group,WB_UMI,,Female,22.482349,18.982367,26.34272,2005
442975,Country,NER,Africa,Male,14.463303,8.6110401,21.960787,2016
444820,Country,SYC,Africa,Both sexes,21.377424,16.139397,27.240013,2010
447215,Country,SYR,Eastern Mediterranean,Female,40.483044,13.910201,70.93335,2017
448037,Country,COM,Africa,Female,17.296778,9.9797544,26.905069,2012
448541,Country,LAO,Western Pacific,Both sexes,16.408216,11.109971,23.068846,2002
448641,Country,TKM,Europe,Male,13.799604,4.108407,29.603556,2002
449499,Country,DOM,Americas,Male,24.027119,8.1578989,48.415974,2002
450194,Country,DEU,Europe,Male,13.22756,9.9725008,16.929609,2019
451461,Country,FIN,Europe,Female,8.6155767,4.5513959,14.472193,2021
452765,Country,BGD,South-East Asia,Both sexes,20.722216,16.599808,25.364983,2011
452795,Country,MNE,Europe,Female,22.576857,5.7729101,49.73201,2005
453435,Country,COK,Western Pacific,Female,38.924164,29.121695,49.275703,2017
456010,Country,DJI,Eastern Mediterranean,Both sexes,20.306372,8.0612679,38.304104,2000
456507,Country,NAM,Africa,Female,36.444767,21.332336,54.155563,2010
456694,Country,CRI,Americas,Male,36.371849,24.402596,49.553329,2006
457343,Country,MYS,Western Pacific,Male,35.645275,27.211672,45.00135,2002
457549,Country,SUR,Americas,Male,35.209087,22.671156,49.271679,2008
457632,Country,VCT,Americas,Male,20.668253,10.530972,33.486034,2019
457785,Country,BLR,Europe,Both sexes,17.553204,9.323494,28.779104,2005
460343,Country,LTU,Europe,Both sexes,23.581421,18.314823,29.52536,2003
460619,Country,OMN,Eastern Mediterranean,Male,34.726871,21.726603,49.55608,2021
460777,Country,TCD,Africa,Both sexes,19.40353,10.906154,30.970978,2014
460808,Country,HRV,Europe,Both sexes,25.685686,19.855688,32.231598,2019
461103,Country,LUX,Europe,Male,22.844734,16.045532,30.799549,2004
462012,Country,GNQ,Africa,Female,26.09964,8.6234179,51.895683,2012
462028,Country,ISR,Europe,Both sexes,30.142286,15.639141,47.426682,2012
462752,Country,DOM,Americas,Both sexes,30.778282,16.760168,48.258354,2008
462802,Country,DJI,Eastern Mediterranean,Male,13.730952,4.2975636,31.119141,2015
463138,Country,PNG,Western Pacific,Both sexes,17.599291,10.732717,25.724298,2003
463392,Country,IDN,South-East Asia,Female,15.708731,8.5054464,25.20433,2006
463532,Country,LUX,Europe,Both sexes,14.888318,10.906867,19.572445,2020
463768,Country,PSE,Eastern Mediterranean,Male,32.151443,19.170794,47.777081,2004
465150,Country,SMR,Europe,Male,29.10825,10.918497,53.619789,2003
465396,Country,AZE,Europe,Female,23.125937,13.382675,35.295532,2017
466408,Country,IND,South-East Asia,Female,46.375141,35.888554,56.966145,2015
466519,Country,CHN,Western Pacific,Female,19.158436,11.368745,29.030613,2000
466820,Country,MNG,Western Pacific,Female,22.335226,15.052494,30.959332,2017
467222,Country,GAB,Africa,Female,27.58345,8.7268486,54.753727,2005
468323,Country,BEN,Africa,Female,18.881531,7.4580564,34.249226,2004
470691,Country,BGD,South-East Asia,Both sexes,20.309568,14.955883,26.343771,2020
470852,Country,CPV,Africa,Male,21.998346,12.779765,33.469738,2021
